Movement_Date,GLN_Code,EAN_Code,Base_Unit_Code,Stock,Transit,Shipped,OOS
8/21/2020,4080398539419,4790685500406,9500188101,102,0,0,0
8/21/2020,4080398539419,4790685508050,9500184495,31161,0,160,0
8/21/2020,4080398539419,4790685551453,9500188950,10753,0,120,0
8/21/2020,4080398539419,4790685402052,9500188107,9486,0,1536,0
8/21/2020,4080398539419,4790685402501,9500184411,950,0,840,0
8/21/2020,4080398539419,4790685430544,9500750956,70836,0,17136,24
8/21/2020,4080398539419,4790685483151,1011075037,5868,0,63,0
8/21/2020,4080398539419,4790685483425,9500184418,18061,0,80,0
8/21/2020,4080398539419,4790685483200,9500188110,31276,0,504,0
8/21/2020,4080398539419,4790685552456,9500773538,4652,0,192,0
8/21/2020,4080398539419,4790685552500,9505073046,3661,0,1000,0
8/21/2020,4080398539419,4790685525450,9500188106,8774,0,48,0
8/21/2020,4080398539419,4790685525424,9500105764,9540,0,80,0
8/21/2020,4080398539419,4790685663501,9500167987,7918,0,40,0
8/21/2020,4080398539419,4790685695486,9500350606,2604,0,20,0
8/21/2020,4080398539419,4790685265505,9505057956,160,0,0,0
8/22/2020,4080398539419,4790685000310,9500188105,47994,0,3048,0
8/22/2020,4080398539419,4790685000555,9500188108,20521,0,96,24
8/22/2020,4080398539419,4790685000884,9500959798,23622,0,7416,24
8/22/2020,4080398539419,4790685001034,9500704337,2088,0,0,0
8/22/2020,4080398539419,4790685003515,9500704336,7080,0,72,0
8/22/2020,4080398539419,4790685004561,9500739441,2064,0,252,0
8/22/2020,4080398539419,4790685004528,9500736916,1171,0,198,0
8/22/2020,4080398539419,4790685004585,9500736917,802,0,198,36
8/22/2020,4080398539419,4790685004622,9500736917,1323,0,18,0
8/22/2020,4080398539419,4790685005035,9500736937,45,0,0,0
8/22/2020,4080398539419,4790685006551,9500733337,672,0,168,24
8/22/2020,4080398539419,4790685006800,9500738679,1619,0,0,0
8/22/2020,4080398539419,4790685002420,9500777987,5016,0,312,0
8/22/2020,4080398539419,4790685009313,9500753387,41828,0,7200,9
8/22/2020,4080398539419,4790685010814,9500754147,3457,0,153,0
8/22/2020,4080398539419,4790685019550,9500306461,90,0,81,36
8/22/2020,4080398539419,4790685019928,9500785880,205,0,0,0
8/22/2020,4080398539419,4790685053558,9500305897,83458,0,600,60
8/22/2020,4080398539419,4790685054163,9500318810,189,0,18,36
8/22/2020,4080398539419,4790685054484,9500395894,149,0,0,0
8/22/2020,4080398539419,4790685054551,9500395895,432,0,3216,24
8/22/2020,4080398539419,4790685043992,9500765956,595,0,117,0
8/22/2020,4080398539419,4790685500508,9500188046,13687,0,888,0
8/22/2020,4080398539419,4790685500406,9500188101,102,0,0,0
8/22/2020,4080398539419,4790685508050,9500184495,31061,0,100,0
8/22/2020,4080398539419,4790685551453,9500188950,10513,0,240,0
8/22/2020,4080398539419,4790685402052,9500188107,7710,0,1728,48
8/22/2020,4080398539419,4790685402501,9500184411,3070,0,1080,120
8/22/2020,4080398539419,4790685430544,9500750956,71116,0,13248,240
8/22/2020,4080398539419,4790685483151,1011075037,5841,0,27,0
8/22/2020,4080398539419,4790685483425,9500184418,15641,0,2380,40
8/22/2020,4080398539419,4790685483200,9500188110,25012,0,6072,216
8/22/2020,4080398539419,4790685552456,9500773538,4436,0,239,0
8/22/2020,4080398539419,4790685552500,9505073046,3000,0,660,0
8/22/2020,4080398539419,4790685525450,9500188106,8750,0,24,0
8/22/2020,4080398539419,4790685525424,9500105764,9540,0,0,0
8/22/2020,4080398539419,4790685663501,9500167987,7898,0,20,0
8/22/2020,4080398539419,4790685695486,9500350606,2604,0,20,0
8/22/2020,4080398539419,4790685265505,9505057956,160,0,0,0
8/23/2020,4080398539419,4790685000310,9500188105,46145,0,1872,0
8/23/2020,4080398539419,4790685000555,9500188108,20113,0,432,0
8/23/2020,4080398539419,4790685000884,9500959798,22111,20736,3240,0
8/23/2020,4080398539419,4790685001034,9500704337,2064,0,24,0
8/23/2020,4080398539419,4790685003515,9500704336,6768,0,312,0
8/23/2020,4080398539419,4790685004561,9500739441,4791,1728,297,0
8/23/2020,4080398539419,4790685004528,9500736916,1009,0,162,0
8/23/2020,4080398539419,4790685004585,9500736917,568,864,234,0
8/23/2020,4080398539419,4790685004622,9500736917,1296,0,27,0
8/23/2020,4080398539419,4790685005035,9500736937,45,0,0,0
8/23/2020,4080398539419,4790685006551,9500733337,504,288,192,0
8/23/2020,4080398539419,4790685006800,9500738679,1599,0,20,0
8/23/2020,4080398539419,4790685002420,9500777987,4416,0,600,0
8/23/2020,4080398539419,4790685009313,9500753387,37359,40176,4545,0
8/23/2020,4080398539419,4790685010814,9500754147,3259,0,198,0
8/23/2020,4080398539419,4790685019550,9500306461,1080,189,0,126
8/23/2020,4080398539419,4790685019928,9500785880,205,0,0,0
8/23/2020,4080398539419,4790685053558,9500305897,82858,0,660,0
8/23/2020,4080398539419,4790685054163,9500318810,477,45,54,0
8/23/2020,4080398539419,4790685054484,9500395894,29,0,144,48
8/23/2020,4080398539419,4790685054551,9500395895,95,3000,360,216
8/23/2020,4080398539419,4790685043992,9500765956,1306,126,234,0
8/23/2020,4080398539419,4790685500508,9500188046,12919,0,768,0
8/23/2020,4080398539419,4790685500406,9500188101,102,0,0,0
8/23/2020,4080398539419,4790685508050,9500184495,30861,0,200,0
8/23/2020,4080398539419,4790685551453,9500188950,9769,0,744,0
8/23/2020,4080398539419,4790685402052,9500188107,5766,1728,1992,0
8/23/2020,4080398539419,4790685402501,9500184411,2530,2400,1340,0
8/23/2020,4080398539419,4790685430544,9500750956,82950,24192,9222,0
8/23/2020,4080398539419,4790685483151,1011075037,5823,0,18,0
8/23/2020,4080398539419,4790685483425,9500184418,15241,11200,420,0
8/23/2020,4080398539419,4790685483200,9500188110,24268,19008,960,0
8/23/2020,4080398539419,4790685552456,9500773538,3956,0,480,0
8/23/2020,4080398539419,4790685552500,9505073046,3400,2400,800,0
8/23/2020,4080398539419,4790685525450,9500188106,10382,0,96,0
8/23/2020,4080398539419,4790685525424,9500105764,9460,0,80,0
8/23/2020,4080398539419,4790685663501,9500167987,7838,0,60,0
8/23/2020,4080398539419,4790685695486,9500350606,2564,0,40,0
8/23/2020,4080398539419,4790685265505,9505057956,160,0,0,0
8/24/2020,4080398539419,4790685000310,9500188105,45041,0,1127,0
8/24/2020,4080398539419,4790685000555,9500188108,19825,0,264,0
8/24/2020,4080398539419,4790685000884,9500959798,20455,20736,1677,0
8/24/2020,4080398539419,4790685001034,9500704337,2031,0,0,0
8/24/2020,4080398539419,4790685003515,9500704336,6408,0,336,0
8/24/2020,4080398539419,4790685004561,9500739441,4017,1728,774,0
8/24/2020,4080398539419,4790685004528,9500736916,910,0,99,0
8/24/2020,4080398539419,4790685004585,9500736917,352,864,189,0
8/24/2020,4080398539419,4790685004622,9500736917,1251,0,36,0
8/24/2020,4080398539419,4790685005035,9500736937,45,0,0,0
8/24/2020,4080398539419,4790685006551,9500733337,360,288,144,0
8/24/2020,4080398539419,4790685006800,9500738679,1599,0,0,0
8/24/2020,4080398539419,4790685002420,9500777987,4066,0,360,0
8/24/2020,4080398539419,4790685009313,9500753387,31751,26784,5691,0
8/24/2020,4080398539419,4790685010814,9500754147,3016,0,243,0
8/24/2020,4080398539419,4790685019550,9500306461,1080,189,0,135
8/24/2020,4080398539419,4790685019928,9500785880,205,0,0,0
8/24/2020,4080398539419,4790685053558,9500305897,82738,0,120,0
8/24/2020,4080398539419,4790685054163,9500318810,405,45,72,0
8/24/2020,4080398539419,4790685054484,9500395894,29,0,0,0
8/24/2020,4080398539419,4790685054551,9500395895,0,3000,10,206
8/24/2020,4080398539419,4790685043992,9500765956,1134,126,171,0
8/24/2020,4080398539419,4790685500508,9500188046,12391,0,480,0
8/24/2020,4080398539419,4790685500406,9500188101,102,0,0,0
8/24/2020,4080398539419,4790685508050,9500184495,30741,0,100,0
8/24/2020,4080398539419,4790685551453,9500188950,9289,0,480,0
8/24/2020,4080398539419,4790685402052,9500188107,4014,1728,1752,0
8/24/2020,4080398539419,4790685402501,9500184411,1310,2400,1220,0
8/24/2020,4080398539419,4790685430544,9500750956,71398,24192,11754,0
8/24/2020,4080398539419,4790685483151,1011075037,4698,0,1143,0
8/24/2020,4080398539419,4790685483425,9500184418,14981,11200,260,0
8/24/2020,4080398539419,4790685483200,9500188110,23764,19008,504,0
8/24/2020,4080398539419,4790685552456,9500773538,3524,0,432,0
8/24/2020,4080398539419,4790685552500,9505073046,2939,2400,460,0
8/24/2020,4080398539419,4790685525450,9500188106,9998,0,384,0
8/24/2020,4080398539419,4790685525424,9500105764,9220,0,240,0
8/24/2020,4080398539419,4790685663501,9500167987,7698,0,140,0
8/24/2020,4080398539419,4790685695486,9500350606,824,0,1740,0
8/24/2020,4080398539419,4790685265505,9505057956,160,0,0,0
8/25/2020,4080398539419,4790685000310,9500188105,44777,0,336,0
8/25/2020,4080398539419,4790685000555,9500188108,19753,0,95,0
8/25/2020,4080398539419,4790685000884,9500959798,19109,20736,1320,0
8/25/2020,4080398539419,4790685001034,9500704337,1670,1728,345,0
8/25/2020,4080398539419,4790685003106,9500777981,0,0,0,0
8/25/2020,4080398539419,4790685003515,9500704336,6312,0,96,0
8/25/2020,4080398539419,4790685004561,9500739441,3540,0,477,0
8/25/2020,4080398539419,4790685004528,9500736916,892,0,18,0
8/25/2020,4080398539419,4790685004585,9500736917,315,432,63,0
8/25/2020,4080398539419,4790685004622,9500736917,1233,0,18,0
8/25/2020,4080398539419,4790685005035,9500736937,45,0,0,0
8/25/2020,4080398539419,4790685006551,9500733337,240,288,72,0
8/25/2020,4080398539419,4790685006800,9500738679,1599,0,0,0
8/25/2020,4080398539419,4790685002420,9500777987,3934,864,120,0
8/25/2020,4080398539419,4790685009313,9500753387,39240,13392,5896,0
8/25/2020,4080398539419,4790685010814,9500754147,2908,0,99,0
8/25/2020,4080398539419,4790685019550,9500306461,1089,36,0,171
8/25/2020,4080398539419,4790685019928,9500785880,205,0,0,0
8/25/2020,4080398539419,4790685053558,9500305897,82598,0,180,0
8/25/2020,4080398539419,4790685054163,9500318810,372,0,27,0
8/25/2020,4080398539419,4790685054484,9500395894,29,24,0,0
8/25/2020,4080398539419,4790685054551,9500395895,0,24240,0,432
8/25/2020,4080398539419,4790685043992,9500765956,1062,90,72,0
8/25/2020,4080398539419,4790685500508,9500188046,12055,10368,336,0
8/25/2020,4080398539419,4790685500406,9500188101,102,0,0,0
8/25/2020,4080398539419,4790685508050,9500184495,30661,0,80,0
8/25/2020,4080398539419,4790685551453,9500188950,9049,1728,240,0
8/25/2020,4080398539419,4790685402052,9500188107,3610,1728,384,0
8/25/2020,4080398539419,4790685402501,9500184411,1170,0,140,0
8/25/2020,4080398539419,4790685430544,9500750956,60330,24192,10896,0
8/25/2020,4080398539419,4790685483151,1011075037,4680,0,18,0
8/25/2020,4080398539419,4790685483425,9500184418,14401,11200,540,0
8/25/2020,4080398539419,4790685483200,9500188110,22708,19008,1032,0
8/25/2020,4080398539419,4790685552456,9500773538,3476,0,72,0
8/25/2020,4080398539419,4790685552500,9505073046,2833,3600,120,0
8/25/2020,4080398539419,4790685525450,9500188106,9803,3456,192,0
8/25/2020,4080398539419,4790685525424,9500105764,9160,0,60,0
8/25/2020,4080398539419,4790685663501,9500167987,7578,0,120,0
8/25/2020,4080398539419,4790685695486,9500350606,764,0,60,840
8/25/2020,4080398539419,4790685265505,9505057956,160,0,0,0
8/26/2020,4080398539419,4790685000310,9500188105,44561,0,216,0
8/26/2020,4080398539419,4790685000555,9500188108,19729,0,24,0
8/26/2020,4080398539419,4790685000884,9500959798,16997,0,2135,0
8/26/2020,4080398539419,4790685001034,9500704337,1670,1728,46,0
8/26/2020,4080398539419,4790685003106,9500777981,0,0,0,0
8/26/2020,4080398539419,4790685003515,9500704336,6216,0,96,0
8/26/2020,4080398539419,4790685004561,9500739441,5142,0,126,0
8/26/2020,4080398539419,4790685004528,9500736916,874,0,18,0
8/26/2020,4080398539419,4790685004585,9500736917,1143,432,36,0
8/26/2020,4080398539419,4790685004622,9500736917,1224,0,9,0
8/26/2020,4080398539419,4790685005035,9500736937,45,0,0,0
8/26/2020,4080398539419,4790685006551,9500733337,72,72,211,0
8/26/2020,4080398539419,4790685006800,9500738679,1599,0,0,0
8/26/2020,4080398539419,4790685002420,9500777987,3862,864,72,0
8/26/2020,4080398539419,4790685009313,9500753387,39787,13392,12841,0
8/26/2020,4080398539419,4790685010814,9500754147,2791,0,126,0
8/26/2020,4080398539419,4790685019550,9500306461,1278,99,0,135
8/26/2020,4080398539419,4790685019928,9500785880,205,0,0,0
8/26/2020,4080398539419,4790685053558,9500305897,82538,0,60,0
8/26/2020,4080398539419,4790685054163,9500318810,390,0,23,0
8/26/2020,4080398539419,4790685054484,9500395894,29,24,0,0
8/26/2020,4080398539419,4790685054551,9500395895,0,9120,2,0
8/26/2020,4080398539419,4790685043992,9500765956,1134,216,54,0
8/26/2020,4080398539419,4790685500508,9500188046,11791,10368,264,0
8/26/2020,4080398539419,4790685500406,9500188101,102,0,0,0
8/26/2020,4080398539419,4790685508050,9500184495,30601,0,60,0
8/26/2020,4080398539419,4790685551453,9500188950,8881,1728,168,0
8/26/2020,4080398539419,4790685402052,9500188107,5074,1728,264,0
8/26/2020,4080398539419,4790685402501,9500184411,3370,0,200,0
8/26/2020,4080398539419,4790685430544,9500750956,62249,48384,22409,0
8/26/2020,4080398539419,4790685483151,1011075037,4680,0,0,0
8/26/2020,4080398539419,4790685483425,9500184418,13521,0,918,0
8/26/2020,4080398539419,4790685483200,9500188110,21508,0,1222,0
8/26/2020,4080398539419,4790685552456,9500773538,3380,864,72,0
8/26/2020,4080398539419,4790685552500,9505073046,5173,3600,86,0
8/26/2020,4080398539419,4790685525450,9500188106,9755,3456,73,0
8/26/2020,4080398539419,4790685525424,9500105764,9100,0,60,0
8/26/2020,4080398539419,4790685663501,9500167987,7558,0,20,0
8/26/2020,4080398539419,4790685695486,9500350606,764,0,0,0
8/26/2020,4080398539419,4790685265505,9505057956,160,0,0,0
8/27/2020,4080398539419,4790685000310,9500188105,44273,0,288,0
8/27/2020,4080398539419,4790685000555,9500188108,19729,0,0,0
8/27/2020,4080398539419,4790685000884,9500959798,33893,0,3840,0
8/27/2020,4080398539419,4790685001034,9500704337,1670,1728,0,0
8/27/2020,4080398539419,4790685003106,9500777981,0,0,0,0
8/27/2020,4080398539419,4790685003515,9500704336,5880,0,336,48
8/27/2020,4080398539419,4790685004561,9500739441,4953,0,189,0
8/27/2020,4080398539419,4790685004528,9500736916,865,432,9,0
8/27/2020,4080398539419,4790685004585,9500736917,1071,432,72,0
8/27/2020,4080398539419,4790685004622,9500736917,1224,0,0,0
8/27/2020,4080398539419,4790685005035,9500736937,45,0,0,0
8/27/2020,4080398539419,4790685006551,9500733337,288,216,72,0
8/27/2020,4080398539419,4790685006800,9500738679,1599,0,0,0
8/27/2020,4080398539419,4790685002420,9500777987,3418,2592,456,0
8/27/2020,4080398539419,4790685009313,9500753387,30310,26784,9565,0
8/27/2020,4080398539419,4790685010814,9500754147,2269,0,522,0
8/27/2020,4080398539419,4790685019550,9500306461,1269,171,0,279
8/27/2020,4080398539419,4790685019928,9500785880,205,0,0,0
8/27/2020,4080398539419,4790685053558,9500305897,82338,0,200,0
8/27/2020,4080398539419,4790685054163,9500318810,381,45,9,0
8/27/2020,4080398539419,4790685054484,9500395894,29,96,0,24
8/27/2020,4080398539419,4790685054551,9500395895,3000,8880,1,0
8/27/2020,4080398539419,4790685043992,9500765956,1017,513,117,0
8/27/2020,4080398539419,4790685500508,9500188046,11143,10368,648,0
8/27/2020,4080398539419,4790685500406,9500188101,102,0,0,0
8/27/2020,4080398539419,4790685508050,9500184495,30581,0,0,0
8/27/2020,4080398539419,4790685551453,9500188950,8161,1728,912,0
8/27/2020,4080398539419,4790685402052,9500188107,4642,1728,432,0
8/27/2020,4080398539419,4790685402501,9500184411,3150,800,220,0
8/27/2020,4080398539419,4790685430544,9500750956,44632,77760,17712,0
8/27/2020,4080398539419,4790685483151,1011075037,4572,0,0,0
8/27/2020,4080398539419,4790685483425,9500184418,23901,0,820,0
8/27/2020,4080398539419,4790685483200,9500188110,39076,0,1440,0
8/27/2020,4080398539419,4790685552456,9500773538,3188,1728,192,0
8/27/2020,4080398539419,4790685552500,9505073046,4793,7200,360,140
8/27/2020,4080398539419,4790685525450,9500188106,9683,3456,72,0
8/27/2020,4080398539419,4790685525424,9500105764,9080,0,20,0
8/27/2020,4080398539419,4790685663501,9500167987,7518,0,40,0
8/27/2020,4080398539419,4790685695486,9500350606,784,0,0,40
8/27/2020,4080398539419,4790685265505,9505057956,160,0,0,0
8/28/2020,4080398539419,4790685000310,9500188105,43505,0,792,0
8/28/2020,4080398539419,4790685000555,9500188108,19705,0,24,0
8/28/2020,4080398539419,4790685000884,9500959798,31613,0,2328,0
8/28/2020,4080398539419,4790685001034,9500704337,1670,0,0,0
8/28/2020,4080398539419,4790685003515,9500704336,5736,0,168,0
8/28/2020,4080398539419,4790685004561,9500739441,4467,0,486,0
8/28/2020,4080398539419,4790685004528,9500736916,811,0,54,0
8/28/2020,4080398539419,4790685004585,9500736917,1044,0,27,0
8/28/2020,4080398539419,4790685004622,9500736917,1224,0,0,0
8/28/2020,4080398539419,4790685005035,9500736937,45,0,0,0
8/28/2020,4080398539419,4790685006551,9500733337,264,0,24,0
8/28/2020,4080398539419,4790685006800,9500738679,1539,0,60,0
8/28/2020,4080398539419,4790685002420,9500777987,2998,0,408,0
8/28/2020,4080398539419,4790685009313,9500753387,36823,0,6831,18
8/28/2020,4080398539419,4790685010814,9500754147,2035,0,234,0
8/28/2020,4080398539419,4790685019550,9500306461,1278,0,0,243
8/28/2020,4080398539419,4790685019928,9500785880,205,0,0,0
8/28/2020,4080398539419,4790685053558,9500305897,82118,0,220,0
8/28/2020,4080398539419,4790685054163,9500318810,354,0,27,0
8/28/2020,4080398539419,4790685054484,9500395894,29,0,0,24
8/28/2020,4080398539419,4790685054551,9500395895,1320,0,1680,0
8/28/2020,4080398539419,4790685043992,9500765956,918,0,99,0
8/28/2020,4080398539419,4790685500508,9500188046,10975,0,168,0
8/28/2020,4080398539419,4790685500406,9500188101,102,0,0,0
8/28/2020,4080398539419,4790685508050,9500184495,30581,0,0,0
8/28/2020,4080398539419,4790685551453,9500188950,7896,0,264,0
8/28/2020,4080398539419,4790685402052,9500188107,4306,0,336,0
8/28/2020,4080398539419,4790685402501,9500184411,2870,0,280,0
8/28/2020,4080398539419,4790685430544,9500750956,29752,0,15120,48
8/28/2020,4080398539419,4790685483151,1011075037,4572,0,0,0
8/28/2020,4080398539419,4790685483425,9500184418,23641,0,260,0
8/28/2020,4080398539419,4790685483200,9500188110,38740,0,408,0
8/28/2020,4080398539419,4790685552456,9500773538,2869,0,312,0
8/28/2020,4080398539419,4790685552500,9505073046,4361,0,420,0
8/28/2020,4080398539419,4790685525450,9500188106,9323,0,360,0
8/28/2020,4080398539419,4790685525424,9500105764,9080,0,0,0
8/28/2020,4080398539419,4790685663501,9500167987,7458,0,60,0
8/28/2020,4080398539419,4790685695486,9500350606,784,0,0,0
8/28/2020,4080398539419,4790685265505,9505057956,160,0,0,0
8/29/2020,4080398539419,4790685000310,9500188105,42977,0,527,0
8/29/2020,4080398539419,4790685000555,9500188108,19609,0,96,0
8/29/2020,4080398539419,4790685000884,9500959798,27677,0,3936,0
8/29/2020,4080398539419,4790685001034,9500704337,1670,0,0,0
